population,state,regional_division,state,article_title,revision_id,article_quality
3380800,Utah,West_Mountain,Utah,"Centerville, Utah",1175389211,GA
3380800,Utah,West_Mountain,Utah,"Central Valley, Utah",1166017579,Start
3380800,Utah,West_Mountain,Utah,"Charleston, Utah",1166017645,C
3380800,Utah,West_Mountain,Utah,"Circleville, Utah",1178747793,GA
3380800,Utah,West_Mountain,Utah,"Clarkston, Utah",1166018037,GA
3380800,Utah,West_Mountain,Utah,"Clawson, Utah",1166018062,C
3380800,Utah,West_Mountain,Utah,"Clearfield, Utah",1167451024,C
3380800,Utah,West_Mountain,Utah,"Cleveland, Utah",1166018195,GA
3380800,Utah,West_Mountain,Utah,"Clinton, Utah",1177260615,C
3380800,Utah,West_Mountain,Utah,"Coalville, Utah",1179686359,C
3380800,Utah,West_Mountain,Utah,"Copperton, Utah",1164626073,Start
3380800,Utah,West_Mountain,Utah,"Corinne, Utah",1165645184,C
3380800,Utah,West_Mountain,Utah,"Cornish, Utah",1166425087,C
3380800,Utah,West_Mountain,Utah,"Cottonwood Heights, Utah",1175060171,C
3380800,Utah,West_Mountain,Utah,"Daniel, Utah",1110543891,C
3380800,Utah,West_Mountain,Utah,"Delta, Utah",1167450037,C
3380800,Utah,West_Mountain,Utah,"Deweyville, Utah",1166066786,GA
3380800,Utah,West_Mountain,Utah,"Draper, Utah",1165647192,C
3380800,Utah,West_Mountain,Utah,"Duchesne, Utah",1177484646,C
3380800,Utah,West_Mountain,Utah,"Dutch John, Utah",1166067174,C
3380800,Utah,West_Mountain,Utah,"Eagle Mountain, Utah",1172344825,GA
3380800,Utah,West_Mountain,Utah,"East Carbon, Utah",1179128496,C
3380800,Utah,West_Mountain,Utah,"Elk Ridge, Utah",1165648109,C
3380800,Utah,West_Mountain,Utah,"Elmo, Utah",1166067653,C
3380800,Utah,West_Mountain,Utah,"Elsinore, Utah",1166067667,C
3380800,Utah,West_Mountain,Utah,"Elwood, Utah",1166067676,C
3380800,Utah,West_Mountain,Utah,"Emery, Utah",1169537508,GA
3380800,Utah,West_Mountain,Utah,"Emigration Canyon, Utah",1176592343,C
3380800,Utah,West_Mountain,Utah,"Enoch, Utah",1179539428,GA
3380800,Utah,West_Mountain,Utah,"Enterprise, Utah",1165650739,C
3380800,Utah,West_Mountain,Utah,"Ephraim, Utah",1177360881,C
3380800,Utah,West_Mountain,Utah,"Erda, Utah",1176960015,C
3380800,Utah,West_Mountain,Utah,"Escalante, Utah",1165650793,GA
3380800,Utah,West_Mountain,Utah,"Eureka, Utah",1168966409,C
3380800,Utah,West_Mountain,Utah,"Fairfield, Utah",1166067985,C
3380800,Utah,West_Mountain,Utah,"Fairview, Utah",1178441818,C
3380800,Utah,West_Mountain,Utah,"Farmington, Utah",1177811280,GA
3380800,Utah,West_Mountain,Utah,"Farr West, Utah",1158912625,C
3380800,Utah,West_Mountain,Utah,"Fayette, Utah",1166068210,C
3380800,Utah,West_Mountain,Utah,"Ferron, Utah",1165746881,C
3380800,Utah,West_Mountain,Utah,"Fielding, Utah",1166068265,C
3380800,Utah,West_Mountain,Utah,"Fillmore, Utah",1173302194,C
3380800,Utah,West_Mountain,Utah,"Fountain Green, Utah",1175979325,Start
3380800,Utah,West_Mountain,Utah,"Francis, Utah",1166068582,C
3380800,Utah,West_Mountain,Utah,"Fruit Heights, Utah",1167000771,C
3380800,Utah,West_Mountain,Utah,"Garden City, Utah",1166068978,C
3380800,Utah,West_Mountain,Utah,"Garland, Utah",1177528085,B
3380800,Utah,West_Mountain,Utah,"Genola, Utah",1166069147,C
3380800,Utah,West_Mountain,Utah,"Glendale, Utah",1166069484,C
3380800,Utah,West_Mountain,Utah,"Glenwood, Utah",1166069504,C
3380800,Utah,West_Mountain,Utah,"Goshen, Utah",1166069616,C
3380800,Utah,West_Mountain,Utah,"Grantsville, Utah",1165748549,C
3380800,Utah,West_Mountain,Utah,"Green River, Utah",1171100669,C
3380800,Utah,West_Mountain,Utah,"Gunnison, Utah",1165748920,C
3380800,Utah,West_Mountain,Utah,"Hanksville, Utah",1176586728,C
3380800,Utah,West_Mountain,Utah,"Harrisville, Utah",1165749299,C
3380800,Utah,West_Mountain,Utah,"Hatch, Utah",1166180688,C
3380800,Utah,West_Mountain,Utah,"Heber City, Utah",1177084126,GA
3380800,Utah,West_Mountain,Utah,"Helper, Utah",1174910613,C
3380800,Utah,West_Mountain,Utah,"Henefer, Utah",1166180872,C
3380800,Utah,West_Mountain,Utah,"Henrieville, Utah",1173942647,GA
3380800,Utah,West_Mountain,Utah,"Herriman, Utah",1165749825,C
3380800,Utah,West_Mountain,Utah,"Hideout, Utah",1166180969,GA
3380800,Utah,West_Mountain,Utah,"Highland, Utah",1175774020,C
3380800,Utah,West_Mountain,Utah,"Hildale, Utah",1168757355,C
3380800,Utah,West_Mountain,Utah,"Hinckley, Utah",1172087816,C
3380800,Utah,West_Mountain,Utah,"Holden, Utah",1166181194,C
3380800,Utah,West_Mountain,Utah,"Holladay, Utah",1167467339,C
3380800,Utah,West_Mountain,Utah,"Honeyville, Utah",1165750331,C
3380800,Utah,West_Mountain,Utah,"Hooper, Utah",1165750354,C
3380800,Utah,West_Mountain,Utah,"Howell, Utah",1166181451,GA
3380800,Utah,West_Mountain,Utah,"Huntington, Utah",1165750647,GA
3380800,Utah,West_Mountain,Utah,"Huntsville, Utah",1166181573,GA
3380800,Utah,West_Mountain,Utah,"Hurricane, Utah",1176585161,C
3380800,Utah,West_Mountain,Utah,"Hyde Park, Utah",1170414337,GA
3380800,Utah,West_Mountain,Utah,"Hyrum, Utah",1165750739,GA
3380800,Utah,West_Mountain,Utah,"Independence, Utah",1114997037,GA
3380800,Utah,West_Mountain,Utah,"Interlaken, Utah",1166181709,Start
3380800,Utah,West_Mountain,Utah,"Ivins, Utah",1169196730,GA
3380800,Utah,West_Mountain,Utah,"Joseph, Utah",1124725911,C
3380800,Utah,West_Mountain,Utah,"Junction, Utah",1166182123,C
3380800,Utah,West_Mountain,Utah,"Kamas, Utah",1175649626,C
3380800,Utah,West_Mountain,Utah,"Kanab, Utah",1176782153,GA
3380800,Utah,West_Mountain,Utah,"Kanarraville, Utah",1166182136,C
3380800,Utah,West_Mountain,Utah,"Kanosh, Utah",1171595155,C
3380800,Utah,West_Mountain,Utah,"Kaysville, Utah",1167000146,C
3380800,Utah,West_Mountain,Utah,"Kearns, Utah",1177407421,C
3380800,Utah,West_Mountain,Utah,"Kingston, Utah",1166182467,C
3380800,Utah,West_Mountain,Utah,"Koosharem, Utah",1169183175,C
3380800,Utah,West_Mountain,Utah,"La Verkin, Utah",1168688770,C
3380800,Utah,West_Mountain,Utah,"Laketown, Utah",1166205380,C
3380800,Utah,West_Mountain,Utah,"Lake Point, Utah",1165752758,GA
3380800,Utah,West_Mountain,Utah,"Layton, Utah",1177412783,C
3380800,Utah,West_Mountain,Utah,"Leamington, Utah",1166205652,C
3380800,Utah,West_Mountain,Utah,"Leeds, Utah",1166205721,C
3380800,Utah,West_Mountain,Utah,"Lehi, Utah",1179857600,GA
3380800,Utah,West_Mountain,Utah,"Levan, Utah",1175499404,GA
3380800,Utah,West_Mountain,Utah,"Lewiston, Utah",1166425539,C
3380800,Utah,West_Mountain,Utah,"Lindon, Utah",1176730916,C
3380800,Utah,West_Mountain,Utah,"Loa, Utah",1166206207,C
3380800,Utah,West_Mountain,Utah,"Logan, Utah",1177423799,C
3380800,Utah,West_Mountain,Utah,"Lyman, Utah",1166206533,C
3380800,Utah,West_Mountain,Utah,"Lynndyl, Utah",1166206570,C
3380800,Utah,West_Mountain,Utah,"Magna, Utah",1178318750,C
3380800,Utah,West_Mountain,Utah,"Manila, Utah",1171766460,GA
3380800,Utah,West_Mountain,Utah,"Manti, Utah",1165892052,C
3380800,Utah,West_Mountain,Utah,"Mantua, Utah",1177406760,GA
3380800,Utah,West_Mountain,Utah,"Mapleton, Utah",1178698210,C
3380800,Utah,West_Mountain,Utah,"Marriott-Slaterville, Utah",1165892412,C
3380800,Utah,West_Mountain,Utah,"Marysvale, Utah",1166207150,C
3380800,Utah,West_Mountain,Utah,"Mayfield, Utah",1166207247,C
3380800,Utah,West_Mountain,Utah,"Meadow, Utah",1166207388,C
3380800,Utah,West_Mountain,Utah,"Mendon, Utah",1165893162,C
3380800,Utah,West_Mountain,Utah,"Midvale, Utah",1169979573,C
3380800,Utah,West_Mountain,Utah,"Midway, Utah",1169595311,C
3380800,Utah,West_Mountain,Utah,"Milford, Utah",1174324010,GA
3380800,Utah,West_Mountain,Utah,"Millcreek, Utah",1177241723,C
3380800,Utah,West_Mountain,Utah,"Millville, Utah",1165893551,C
3380800,Utah,West_Mountain,Utah,"Minersville, Utah",1166208052,C
3380800,Utah,West_Mountain,Utah,"Moab, Utah",1179819234,C
3380800,Utah,West_Mountain,Utah,"Mona, Utah",1165893894,GA
3380800,Utah,West_Mountain,Utah,"Monroe, Utah",1165893975,GA
3380800,Utah,West_Mountain,Utah,"Monticello, Utah",1176596134,B
3380800,Utah,West_Mountain,Utah,"Morgan, Utah",1165894278,C
3380800,Utah,West_Mountain,Utah,"Moroni, Utah",1165894338,C
3380800,Utah,West_Mountain,Utah,"Mount Pleasant, Utah",1180171638,C
3380800,Utah,West_Mountain,Utah,"Murray, Utah",1172894633,B
3380800,Utah,West_Mountain,Utah,"Myton, Utah",1165894862,C
3380800,Utah,West_Mountain,Utah,"Naples, Utah",1165894883,C
3380800,Utah,West_Mountain,Utah,"Nephi, Utah",1176805999,C
3380800,Utah,West_Mountain,Utah,"New Harmony, Utah",1166209135,GA
3380800,Utah,West_Mountain,Utah,"Newton, Utah",1179120126,C
3380800,Utah,West_Mountain,Utah,"Nibley, Utah",1165895538,GA
3380800,Utah,West_Mountain,Utah,"North Logan, Utah",1177444174,C
3380800,Utah,West_Mountain,Utah,"North Ogden, Utah",1177280396,GA
3380800,Utah,West_Mountain,Utah,"North Salt Lake, Utah",1165895902,Start
3380800,Utah,West_Mountain,Utah,"Oak City, Utah",1166209928,C
3380800,Utah,West_Mountain,Utah,"Oakley, Utah",1176699848,GA
3380800,Utah,West_Mountain,Utah,"Ogden, Utah",1180054755,GA
3380800,Utah,West_Mountain,Utah,"Orangeville, Utah",1165896712,C
3380800,Utah,West_Mountain,Utah,"Orderville, Utah",1166210570,GA
3380800,Utah,West_Mountain,Utah,"Orem, Utah",1180096618,C
3380800,Utah,West_Mountain,Utah,"Panguitch, Utah",1167478450,GA
3380800,Utah,West_Mountain,Utah,"Paradise, Utah",1174439610,Start
3380800,Utah,West_Mountain,Utah,"Paragonah, Utah",1166210937,C
3380800,Utah,West_Mountain,Utah,"Park City, Utah",1179872578,C
3380800,Utah,West_Mountain,Utah,"Parowan, Utah",1173633033,C
3380800,Utah,West_Mountain,Utah,"Payson, Utah",1149783961,C
3380800,Utah,West_Mountain,Utah,"Perry, Utah",1165897620,GA
3380800,Utah,West_Mountain,Utah,"Plain City, Utah",1165898016,C
3380800,Utah,West_Mountain,Utah,"Pleasant Grove, Utah",1166415125,GA
3380800,Utah,West_Mountain,Utah,"Pleasant View, Utah",1165898187,C
3380800,Utah,West_Mountain,Utah,"Plymouth, Utah",1166229133,Start
3380800,Utah,West_Mountain,Utah,"Portage, Utah",1166229261,C
3380800,Utah,West_Mountain,Utah,"Price, Utah",1179127874,C
3380800,Utah,West_Mountain,Utah,"Providence, Utah",1170413074,C
3380800,Utah,West_Mountain,Utah,"Provo, Utah",1179091219,B
3380800,Utah,West_Mountain,Utah,"Randolph, Utah",1166229587,GA
3380800,Utah,West_Mountain,Utah,"Redmond, Utah",1166229695,C
3380800,Utah,West_Mountain,Utah,"Richfield, Utah",1165899601,GA
3380800,Utah,West_Mountain,Utah,"Richmond, Utah",1177316395,GA
3380800,Utah,West_Mountain,Utah,"Riverdale, Utah",1165899852,C
3380800,Utah,West_Mountain,Utah,"River Heights, Utah",1165899834,C
3380800,Utah,West_Mountain,Utah,"Riverton, Utah",1172611840,C
3380800,Utah,West_Mountain,Utah,"Rockville, Utah",1168417783,C
3380800,Utah,West_Mountain,Utah,"Rocky Ridge, Utah",1180505826,GA
3380800,Utah,West_Mountain,Utah,"Roosevelt, Utah",1165900193,C
3380800,Utah,West_Mountain,Utah,"Roy, Utah",1167293498,GA
3380800,Utah,West_Mountain,Utah,"Rush Valley, Utah",1170780584,C
3380800,Utah,West_Mountain,Utah,"St. George, Utah",1179664802,B
3380800,Utah,West_Mountain,Utah,"Salem, Utah",1134037776,C
3380800,Utah,West_Mountain,Utah,"Salina, Utah",1165900643,GA
3380800,Utah,West_Mountain,Utah,Salt Lake City,1180303893,GA
3380800,Utah,West_Mountain,Utah,"Sandy, Utah",1179977204,B
3380800,Utah,West_Mountain,Utah,"Santa Clara, Utah",1178720374,C
3380800,Utah,West_Mountain,Utah,"Santaquin, Utah",1165900876,C
3380800,Utah,West_Mountain,Utah,"Saratoga Springs, Utah",1177333574,C
3380800,Utah,West_Mountain,Utah,"Scipio, Utah",1153583165,GA
3380800,Utah,West_Mountain,Utah,"Scofield, Utah",1173882973,C
3380800,Utah,West_Mountain,Utah,"Sigurd, Utah",1166231323,C
3380800,Utah,West_Mountain,Utah,"Smithfield, Utah",1167775192,C
3380800,Utah,West_Mountain,Utah,"Snowville, Utah",1166231505,C
3380800,Utah,West_Mountain,Utah,"South Jordan, Utah",1165902249,GA
3380800,Utah,West_Mountain,Utah,"South Ogden, Utah",1165902255,C
3380800,Utah,West_Mountain,Utah,"South Salt Lake, Utah",1179141452,GA
3380800,Utah,West_Mountain,Utah,"South Weber, Utah",1165902317,C
3380800,Utah,West_Mountain,Utah,"Spanish Fork, Utah",1173187209,C
3380800,Utah,West_Mountain,Utah,"Spring City, Utah",1165902669,C
3380800,Utah,West_Mountain,Utah,"Springdale, Utah",1166330011,GA
3380800,Utah,West_Mountain,Utah,"Springville, Utah",1171312068,C
3380800,Utah,West_Mountain,Utah,"Sterling, Utah",1166330452,C
3380800,Utah,West_Mountain,Utah,"Stockton, Utah",1114997764,C
3380800,Utah,West_Mountain,Utah,"Sunset, Utah",1165903489,C
3380800,Utah,West_Mountain,Utah,"Syracuse, Utah",1165903603,C
3380800,Utah,West_Mountain,Utah,"Tabiona, Utah",1179370881,C
3380800,Utah,West_Mountain,Utah,"Taylorsville, Utah",1165903772,C
3380800,Utah,West_Mountain,Utah,"Tooele, Utah",1165904661,GA
3380800,Utah,West_Mountain,Utah,"Toquerville, Utah",1165904704,C
3380800,Utah,West_Mountain,Utah,"Torrey, Utah",1166331492,C
3380800,Utah,West_Mountain,Utah,"Tremonton, Utah",1177691846,GA
3380800,Utah,West_Mountain,Utah,"Trenton, Utah",1166426263,C
3380800,Utah,West_Mountain,Utah,"Tropic, Utah",1166331654,C
3380800,Utah,West_Mountain,Utah,"Uintah, Utah",1165905105,C
3380800,Utah,West_Mountain,Utah,"Vernal, Utah",1173075178,GA
3380800,Utah,West_Mountain,Utah,"Vernon, Utah",1166332136,C
3380800,Utah,West_Mountain,Utah,"Vineyard, Utah",1177774712,C
3380800,Utah,West_Mountain,Utah,"Virgin, Utah",1117019161,C
3380800,Utah,West_Mountain,Utah,"Wales, Utah",1166332395,C
3380800,Utah,West_Mountain,Utah,"Wallsburg, Utah",1177441568,C
3380800,Utah,West_Mountain,Utah,"Washington, Utah",1178721191,C
3380800,Utah,West_Mountain,Utah,"Washington Terrace, Utah",1165906706,C
3380800,Utah,West_Mountain,Utah,"Wellington, Utah",1165907032,C
3380800,Utah,West_Mountain,Utah,"Wellsville, Utah",1165907060,C
3380800,Utah,West_Mountain,Utah,"Wendover, Utah",1166639898,C
3380800,Utah,West_Mountain,Utah,"West Bountiful, Utah",1165907097,C
3380800,Utah,West_Mountain,Utah,"West Haven, Utah",1165907161,C
3380800,Utah,West_Mountain,Utah,"West Jordan, Utah",1177410703,C
3380800,Utah,West_Mountain,Utah,"West Point, Utah",1177885170,C
3380800,Utah,West_Mountain,Utah,"West Valley City, Utah",1179881804,C
3380800,Utah,West_Mountain,Utah,"White City, Utah",1165388779,Start
3380800,Utah,West_Mountain,Utah,"Willard, Utah",1179974992,GA
3380800,Utah,West_Mountain,Utah,"Woodland Hills, Utah",1177238444,C
3380800,Utah,West_Mountain,Utah,"Woodruff, Utah",1149540487,C
3380800,Utah,West_Mountain,Utah,"Woods Cross, Utah",1165908405,GA
647064,Vermont,Northeast_New England,Vermont,Wikipedia:Citation needed,1154207925,C
647064,Vermont,Northeast_New England,Vermont,"Addison, Vermont",1165909424,C
647064,Vermont,Northeast_New England,Vermont,"Albany, Vermont",1165909582,C
647064,Vermont,Northeast_New England,Vermont,"Alburgh, Vermont",61977097,Stub
647064,Vermont,Northeast_New England,Vermont,"Andover, Vermont",1165909997,Start
647064,Vermont,Northeast_New England,Vermont,"Arlington, Vermont",1166014512,C
647064,Vermont,Northeast_New England,Vermont,"Athens, Vermont",1176661556,C
647064,Vermont,Northeast_New England,Vermont,"Averill, Vermont",1174699634,C
647064,Vermont,Northeast_New England,Vermont,"Averys Gore, Vermont",1094879838,Start
647064,Vermont,Northeast_New England,Vermont,"Bakersfield, Vermont",1166014958,GA
647064,Vermont,Northeast_New England,Vermont,"Baltimore, Vermont",1166014980,Start
647064,Vermont,Northeast_New England,Vermont,"Barnard, Vermont",1166015032,GA
647064,Vermont,Northeast_New England,Vermont,"Barnet, Vermont",1166015042,C
647064,Vermont,Northeast_New England,Vermont,"Barre (town), Vermont",1174140942,C
647064,Vermont,Northeast_New England,Vermont,"Barton, Vermont",1175907669,GA
647064,Vermont,Northeast_New England,Vermont,"Belvidere, Vermont",1166015378,C
647064,Vermont,Northeast_New England,Vermont,"Bennington, Vermont",1167720417,B
647064,Vermont,Northeast_New England,Vermont,"Benson, Vermont",1170713132,C
647064,Vermont,Northeast_New England,Vermont,"Berkshire, Vermont",1166015470,C
647064,Vermont,Northeast_New England,Vermont,"Berlin, Vermont",1177991850,C
647064,Vermont,Northeast_New England,Vermont,"Bethel, Vermont",1166015587,C
647064,Vermont,Northeast_New England,Vermont,"Bloomfield, Vermont",1174700632,C
647064,Vermont,Northeast_New England,Vermont,"Bolton, Vermont",1166015976,C
647064,Vermont,Northeast_New England,Vermont,"Bradford, Vermont",1167283998,C
647064,Vermont,Northeast_New England,Vermont,"Braintree, Vermont",1166016160,C
647064,Vermont,Northeast_New England,Vermont,"Brandon, Vermont",1166016181,C
